,Station,Easting,Northing,Elevation,DTM,RockSurface,StationReal,RockCover,WBScode,WorkType,ExcavationType,ProfileType,SectionArea,Description,Unit,BoreClass,SupportClass,DisposalClass,StationInterval,ExcavationVolume,DisposalVolume
144,205+287,2612376.162,1269119.388,258.307,262.532,236.4,205287.0,-21.907,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00392726286,NaN,NaN
145,205+290,2612377.599,1269116.755,258.146,262.532,236.4,205290.0,-21.746,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00435234282,NaN,NaN
146,205+293,2612379.037,1269114.122,257.986,262.057,236.4,205293.0,-21.586,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00491347633,NaN,NaN
147,205+296,2612380.478,1269111.49,257.826,262.522,236.4,205296.0,-21.426,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00310872259,NaN,NaN
148,205+299,2612381.919,1269108.86,257.667,262.476,236.461,205299.0,-21.206,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00406890742,NaN,NaN
149,205+302,2612383.362,1269106.23,257.508,262.476,236.461,205302.0,-21.047,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00492495729,NaN,NaN
150,205+305,2612384.807,1269103.6,257.351,262.428,236.586,205305.0,-20.765,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00418990755,NaN,NaN
151,205+308,2612386.254,1269100.972,257.193,262.475,236.586,205308.0,-20.607,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00369256085,NaN,NaN
152,205+311,2612387.702,1269098.345,257.037,262.426,236.586,205311.0,-20.451,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00465721813,NaN,NaN
153,205+314,2612389.152,1269095.718,256.881,262.426,236.586,205314.0,-20.295,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00339174951,NaN,NaN
154,205+317,2612390.603,1269093.093,256.725,262.494,236.586,205317.0,-20.139,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00430674187,NaN,NaN
155,205+320,2612392.056,1269090.468,256.57,262.494,236.586,205320.0,-19.984,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00386550966,NaN,NaN
156,205+323,2612393.51,1269087.844,256.416,262.483,236.575,205323.0,-19.841,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00396088547,NaN,NaN
157,205+326,2612394.966,1269085.221,256.262,262.483,236.575,205326.0,-19.687,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00352159967,NaN,NaN
158,205+329,2612396.423,1269082.599,256.109,262.541,236.575,205329.0,-19.534,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00356887735,NaN,NaN
159,205+332,2612397.882,1269079.978,255.957,262.444,236.575,205332.0,-19.382,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00454089638,NaN,NaN
160,205+335,2612399.343,1269077.357,255.805,262.444,236.575,205335.0,-19.23,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00323259202,NaN,NaN
161,205+338,2612400.805,1269074.738,255.654,262.559,236.575,205338.0,-19.079,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00420671706,NaN,NaN
162,205+341,2612402.269,1269072.119,255.503,262.559,236.575,205341.0,-18.928,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,1.44115543937,NaN,NaN
163,205+342.439,2612402.972,1269070.863,255.431,262.559,236.575,205342.439,-18.856,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,1.56310492277,NaN,NaN
164,205+344,2612403.735,1269069.501,255.353,262.539,236.575,205344.0,-18.778,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00387716123,NaN,NaN
165,205+347,2612405.202,1269066.884,255.203,262.538,236.724,205347.0,-18.479,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00349463133,NaN,NaN
166,205+350,2612406.67,1269064.268,255.053,262.535,236.724,205350.0,-18.329,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00365211044,NaN,NaN
167,205+353,2612408.14,1269061.653,254.902,262.535,236.724,205353.0,-18.178,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00371103791,NaN,NaN
168,205+356,2612409.612,1269059.039,254.752,262.564,236.724,205356.0,-18.028,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00333115057,NaN,NaN
169,205+359,2612411.085,1269056.426,254.602,262.592,236.724,205359.0,-17.878,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00431256692,NaN,NaN
170,205+362,2612412.56,1269053.813,254.452,262.61,236.724,205362.0,-17.728,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.0030646013,NaN,NaN
171,205+365,2612414.036,1269051.202,254.302,262.61,236.724,205365.0,-17.578,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00404810223,NaN,NaN
172,205+368,2612415.514,1269048.591,254.152,262.643,236.724,205368.0,-17.428,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00416377724,NaN,NaN
173,205+371,2612416.994,1269045.981,254.002,262.643,236.778,205371.0,-17.224,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00329502374,NaN,NaN
174,205+374,2612418.474,1269043.372,253.852,262.704,236.778,205374.0,-17.074,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00390629016,NaN,NaN
175,205+377,2612419.957,1269040.764,253.702,262.704,236.778,205377.0,-16.924,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00353208754,NaN,NaN
176,205+380,2612421.441,1269038.157,253.552,262.725,236.778,205380.0,-16.774,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00365310907,NaN,NaN
177,205+383,2612422.927,1269035.551,253.402,262.725,236.778,205383.0,-16.624,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00414796552,NaN,NaN
178,205+386,2612424.414,1269032.945,253.252,262.682,236.778,205386.0,-16.474,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00345434466,NaN,NaN
179,205+389,2612425.903,1269030.341,253.101,262.743,236.881,205389.0,-16.22,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.861998839804,NaN,NaN
180,205+389.861,2612426.331,1269029.594,253.058,262.719,236.881,205389.861,-16.177,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,2.14190149192,NaN,NaN
181,205+392,2612427.393,1269027.737,252.951,262.719,236.881,205392.0,-16.07,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00390013142,NaN,NaN
182,205+395,2612428.883,1269025.133,252.801,262.719,236.865,205395.0,-15.936,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00439627859,NaN,NaN
183,205+398,2612430.374,1269022.529,252.651,262.72,236.865,205398.0,-15.786,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00303330006,NaN,NaN
184,205+401,2612431.864,1269019.926,252.501,262.672,236.865,205401.0,-15.636,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00390013142,NaN,NaN
185,205+404,2612433.354,1269017.322,252.351,262.672,236.865,205404.0,-15.486,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00390013145,NaN,NaN
186,205+407,2612434.844,1269014.718,252.201,262.544,236.865,205407.0,-15.336,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00390013142,NaN,NaN
187,205+410,2612436.334,1269012.114,252.051,262.675,236.865,205410.0,-15.186,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00303330006,NaN,NaN
188,205+413,2612437.824,1269009.511,251.901,262.635,236.865,205413.0,-15.036,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00390013142,NaN,NaN
189,205+416,2612439.314,1269006.907,251.751,262.635,236.865,205416.0,-14.886,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00390013145,NaN,NaN
190,205+419,2612440.804,1269004.303,251.601,262.653,236.793,205419.0,-14.808,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00390013165,NaN,NaN
191,205+422,2612442.294,1269001.699,251.451,262.653,236.793,205422.0,-14.658,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00308341541,NaN,NaN
192,205+425,2612443.784,1268999.096,251.3,262.556,236.793,205425.0,-14.507,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00390013145,NaN,NaN
193,205+428,2612445.274,1268996.492,251.15,262.694,236.793,205428.0,-14.357,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00390013142,NaN,NaN
194,205+431,2612446.764,1268993.888,251.0,262.586,236.854,205431.0,-14.146,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00439627879,NaN,NaN
195,205+434,2612448.255,1268991.284,250.85,262.586,236.854,205434.0,-13.996,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00390013165,NaN,NaN
196,205+437,2612449.745,1268988.68,250.7,262.579,236.854,205437.0,-13.846,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00303329963,NaN,NaN
197,205+440,2612451.235,1268986.077,250.55,262.599,236.828,205440.0,-13.722,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00390013165,NaN,NaN
198,205+443,2612452.725,1268983.473,250.4,262.552,236.828,205443.0,-13.572,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00390013142,NaN,NaN
199,205+446,2612454.215,1268980.869,250.25,262.552,236.828,205446.0,-13.422,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00390013165,NaN,NaN
200,205+449,2612455.705,1268978.265,250.1,262.638,236.828,205449.0,-13.272,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00303329963,NaN,NaN
201,205+452,2612457.195,1268975.662,249.95,262.638,236.828,205452.0,-13.122,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00390013165,NaN,NaN
202,205+455,2612458.685,1268973.058,249.8,262.655,236.828,205455.0,-12.972,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00390013142,NaN,NaN
203,205+458,2612460.175,1268970.454,249.65,262.831,236.828,205458.0,-12.822,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00444637166,NaN,NaN
204,205+461,2612461.666,1268967.85,249.499,262.806,236.828,205461.0,-12.671,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00390013142,NaN,NaN
205,205+464,2612463.156,1268965.246,249.349,262.806,236.793,205464.0,-12.556,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00303330006,NaN,NaN
206,205+467,2612464.646,1268962.643,249.199,262.866,236.793,205467.0,-12.406,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00390013122,NaN,NaN
207,205+470,2612466.136,1268960.039,249.049,262.953,236.793,205470.0,-12.256,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00390013165,NaN,NaN
208,205+473,2612467.626,1268957.435,248.899,262.987,237.0,205473.0,-11.899,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00390013142,NaN,NaN
209,205+476,2612469.116,1268954.831,248.749,262.887,237.0,205476.0,-11.749,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00303330006,NaN,NaN
210,205+479,2612470.606,1268952.228,248.599,262.782,237.0,205479.0,-11.599,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00390013122,NaN,NaN
211,205+482,2612472.096,1268949.624,248.449,262.875,237.0,205482.0,-11.449,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00390013165,NaN,NaN
212,205+485,2612473.586,1268947.02,248.299,262.875,237.0,205485.0,-11.299,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00390013142,NaN,NaN
213,205+488,2612475.076,1268944.416,248.149,262.96,237.0,205488.0,-11.149,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,2.00293085253,NaN,NaN
1591,205+490,2612476.07,1268942.68,248.049,262.96,237.0,205490.0,-11.049,111a,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,1.00010249476,120.012299371,156.015989182
214,205+491,2612476.566,1268941.813,247.999,262.96,237.0,205491.0,-10.999,111a,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00439627879,360.527553455,468.685819492
215,205+494,2612478.057,1268939.209,247.849,262.736,237.0,205494.0,-10.849,111a,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00395023253,360.474027904,468.616236275
216,205+497,2612479.547,1268936.605,247.698,262.736,237.0,205497.0,-10.698,111a,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00390013165,360.468015798,468.608420537
217,205+500,2612481.037,1268934.001,247.548,262.802,237.0,205500.0,-10.548,111a,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00303329963,360.363995956,468.473194742
218,205+503,2612482.527,1268931.398,247.398,262.802,237.0,205503.0,-10.398,111a,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00390013165,360.468015798,468.608420537
219,205+506,2612484.017,1268928.794,247.248,262.893,237.0,205506.0,-10.248,111a,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00390013165,360.468015798,468.608420537
220,205+509,2612485.507,1268926.19,247.098,262.739,237.0,205509.0,-10.098,111a,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00390013142,360.46801577,468.608420501
221,205+512,2612486.997,1268923.586,246.948,262.798,236.773,205512.0,-10.175,111a,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00390013145,360.468015774,468.608420506
222,205+515,2612488.487,1268920.982,246.798,262.798,237.0,205515.0,-9.798,111a,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00303329983,360.36399598,468.473194774
223,205+518,2612489.977,1268918.379,246.648,262.897,237.0,205518.0,-9.648,111a,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,2.00293085253,240.351702303,312.457212995
1592,205+520,2612490.971,1268916.643,246.548,262.802,237.0,205520.0,-9.548,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,1.00146542626,132.894462065,172.762800685
224,205+521,2612491.468,1268915.775,246.498,262.802,237.0,205521.0,-9.498,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013145,398.617547443,518.202811676
225,205+524,2612492.958,1268913.171,246.348,262.824,237.0,205524.0,-9.348,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013142,398.617547439,518.202811671
226,205+527,2612494.448,1268910.567,246.198,262.824,237.0,205527.0,-9.198,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00303330006,398.502518918,518.053274594
227,205+530,2612495.938,1268907.964,246.048,262.863,237.0,205530.0,-9.048,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00395023233,398.62419583,518.21145458
228,205+533,2612497.428,1268905.36,245.897,262.863,237.0,205533.0,-8.897,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013165,398.61754747,518.202811711
229,205+536,2612498.918,1268902.756,245.747,263.101,237.0,205536.0,-8.747,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013142,398.617547439,518.202811671
230,205+539,2612500.408,1268900.152,245.597,262.711,237.0,205539.0,-8.597,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013165,398.61754747,518.202811711
231,205+542,2612501.898,1268897.548,245.447,262.746,237.0,205542.0,-8.447,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00303329963,398.502518861,518.053274519
232,205+545,2612503.388,1268894.945,245.297,263.259,237.0,205545.0,-8.297,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013165,398.61754747,518.202811711
233,205+548,2612504.878,1268892.341,245.147,263.259,237.0,205548.0,-8.147,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013142,398.617547439,518.202811671
234,205+551,2612506.368,1268889.737,244.997,262.708,237.0,205551.0,-7.997,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00352959043,398.56837665,518.138889644
235,205+554,2612507.859,1268887.134,244.847,262.708,237.0,205554.0,-7.847,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013142,398.617547439,518.202811671
236,205+557,2612509.349,1268884.53,244.697,262.647,237.2,205557.0,-7.497,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013165,398.61754747,518.202811711
237,205+560,2612510.839,1268881.926,244.547,262.7,237.2,205560.0,-7.347,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013142,398.617547439,518.202811671
238,205+563,2612512.329,1268879.322,244.397,262.741,237.2,205563.0,-7.197,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013145,398.617547443,518.202811676
239,205+566,2612513.819,1268876.718,244.247,262.741,237.2,205566.0,-7.047,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00308341541,398.509169225,518.061919992
240,205+569,2612515.309,1268874.115,244.096,262.722,237.2,205569.0,-6.896,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013165,398.61754747,518.202811711
241,205+572,2612516.799,1268871.511,243.946,262.722,237.2,205572.0,-6.746,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013142,398.617547439,518.202811671
242,205+575,2612518.289,1268868.907,243.796,262.69,237.2,205575.0,-6.596,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013145,398.617547443,518.202811676
243,205+578,2612519.779,1268866.303,243.646,262.69,237.2,205578.0,-6.446,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.0035295904,398.568376646,518.138889639
244,205+581,2612521.27,1268863.7,243.496,262.762,237.2,205581.0,-6.296,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013142,398.617547439,518.202811671
245,205+584,2612522.76,1268861.096,243.346,262.762,237.2,205584.0,-6.146,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013145,398.617547443,518.202811676
246,205+587,2612524.25,1268858.492,243.196,262.668,237.2,205587.0,-5.996,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013165,398.61754747,518.202811711
247,205+590,2612525.74,1268855.888,243.046,262.718,237.2,205590.0,-5.846,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013142,398.617547439,518.202811671
248,205+593,2612527.23,1268853.284,242.896,262.733,237.2,205593.0,-5.696,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00303329986,398.502518892,518.053274559
249,205+596,2612528.72,1268850.681,242.746,262.733,237.2,205596.0,-5.546,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013142,398.617547439,518.202811671
250,205+599,2612530.21,1268848.077,242.596,262.678,237.4,205599.0,-5.196,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013165,398.61754747,518.202811711
251,205+602,2612531.7,1268845.473,242.446,262.678,237.4,205602.0,-5.046,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00395023253,398.624195857,518.211454614
252,205+605,2612533.19,1268842.869,242.295,262.67,237.4,205605.0,-4.895,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00303329986,398.502518892,518.053274559
253,205+608,2612534.68,1268840.266,242.145,262.67,237.4,205608.0,-4.745,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013142,398.617547439,518.202811671
254,205+611,2612536.17,1268837.662,241.995,262.684,237.4,205611.0,-4.595,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013165,398.61754747,518.202811711
255,205+614,2612537.66,1268835.058,241.845,262.684,237.4,205614.0,-4.445,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00439627879,398.683386196,518.288402055
256,205+617,2612539.151,1268832.454,241.695,262.702,237.4,205617.0,-4.295,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00303329963,398.502518861,518.053274519
257,205+620,2612540.641,1268829.851,241.545,262.689,237.4,205620.0,-4.145,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013165,398.61754747,518.202811711
258,205+623,2612542.131,1268827.247,241.395,262.689,237.4,205623.0,-3.995,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013142,398.617547439,518.202811671
259,205+626,2612543.621,1268824.643,241.245,262.674,237.4,205626.0,-3.845,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013145,398.617547443,518.202811676
260,205+629,2612545.111,1268822.039,241.095,262.71,237.4,205629.0,-3.695,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00303329983,398.502518888,518.053274554
261,205+632,2612546.601,1268819.436,240.945,262.743,237.446,205632.0,-3.499,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013165,398.61754747,518.202811711
262,205+635,2612548.091,1268816.832,240.795,262.743,237.446,205635.0,-3.349,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00390013142,398.617547439,518.202811671
263,205+638,2612549.581,1268814.228,240.645,262.696,237.446,205638.0,-3.199,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00395023256,398.624195861,518.211454619
264,205+641,2612551.071,1268811.624,240.494,262.694,237.631,205641.0,-2.863,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00439627879,398.683386196,518.288402055
265,205+644,2612552.562,1268809.02,240.344,262.718,237.631,205644.0,-2.713,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00303330006,398.502518918,518.053274594
266,205+647,2612554.052,1268806.417,240.194,262.718,237.631,205647.0,-2.563,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00390013122,398.617547413,518.202811636
267,205+650,2612555.542,1268803.813,240.044,262.672,237.631,205650.0,-2.413,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00390013165,398.61754747,518.202811711
268,205+653,2612557.032,1268801.209,239.894,262.672,237.631,205653.0,-2.263,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00390013142,398.617547439,518.202811671
269,205+656,2612558.522,1268798.605,239.744,262.8,237.657,205656.0,-2.087,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00303329986,398.502518892,518.053274559
270,205+659,2612560.012,1268796.002,239.594,262.679,237.657,205659.0,-1.937,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00390013142,398.617547439,518.202811671
271,205+662,2612561.502,1268793.398,239.444,262.835,237.657,205662.0,-1.787,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00390013165,398.61754747,518.202811711
272,205+665,2612562.992,1268790.794,239.294,262.835,237.657,205665.0,-1.637,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00390013142,398.617547439,518.202811671
273,205+668,2612564.482,1268788.19,239.144,262.738,237.657,205668.0,-1.487,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00390013165,398.61754747,518.202811711
274,205+671,2612565.972,1268785.586,238.994,262.742,237.657,205671.0,-1.337,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00303329963,398.502518861,518.053274519
275,205+674,2612567.462,1268782.983,238.844,262.739,237.657,205674.0,-1.187,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00444637187,398.690033547,518.297043611
276,205+677,2612568.953,1268780.379,238.693,262.739,237.657,205677.0,-1.036,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00390013142,398.617547439,518.202811671
277,205+680,2612570.443,1268777.775,238.543,262.8,237.788,205680.0,-0.755,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00303329986,398.502518892,518.053274559
278,205+683,2612571.933,1268775.172,238.393,262.8,237.788,205683.0,-0.605,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00390013142,398.617547439,518.202811671
279,205+686,2612573.423,1268772.568,238.243,262.773,237.788,205686.0,-0.455,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00390013165,398.61754747,518.202811711
280,205+689,2612574.913,1268769.964,238.093,262.745,237.788,205689.0,-0.305,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00390013122,398.617547413,518.202811636
281,205+692,2612576.403,1268767.36,237.943,262.786,237.788,205692.0,-0.155,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00390013165,398.61754747,518.202811711
282,205+695,2612577.893,1268764.756,237.793,262.741,237.788,205695.0,-0.005,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00303329983,398.502518888,518.053274554
283,205+698,2612579.383,1268762.153,237.643,262.741,237.788,205698.0,0.145,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00390013145,398.617547443,518.202811676
284,205+701,2612580.873,1268759.549,237.493,262.758,237.788,205701.0,0.295,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00439627879,398.683386196,518.288402055
285,205+704,2612582.364,1268756.945,237.343,262.758,237.739,205704.0,0.396,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00390013142,398.617547439,518.202811671
286,205+707,2612583.854,1268754.341,237.193,262.768,237.739,205707.0,0.546,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00303330006,398.502518918,518.053274594
